replicate	generation	lineage	n_individuals	mean_fitness	mean_phenotype	sd_phenotype	mean_optimum
pl_sweep	736	pdav-N	50000	0.99809	-0.000626624	0.0997326	-0.0
pl_sweep	736	mixed	30000	0.99965	0.000173471	0.100094	0.0
pl_sweep	736	rot	20000	0.999474	0.000763866	0.0997559	0.0
pl_sweep	737	pdav-N	50000	0.998071	-8.22887e-05	0.100211	-0.0
pl_sweep	737	mixed	30000	0.999645	0.00136803	0.100879	0.0
pl_sweep	737	rot	20000	0.999476	-0.000512423	0.0996347	0.0
pl_sweep	738	pdav-N	50000	0.99809	-0.000815604	0.0997179	-0.0
pl_sweep	738	mixed	30000	0.999654	-0.000688608	0.0994924	0.0
pl_sweep	738	rot	20000	0.999474	-0.000534152	0.0997745	0.0
pl_sweep	739	pdav-N	50000	0.998076	0.000812696	0.100079	-0.0
pl_sweep	739	mixed	30000	0.999652	-0.00051461	0.0998103	0.0
pl_sweep	739	rot	20000	0.999476	0.000543897	0.0996094	0.0
pl_sweep	740	pdav-N	50000	0.998086	1.87623e-06	0.099842	-0.0
pl_sweep	740	mixed	30000	0.999646	-0.00053602	0.100751	0.0
pl_sweep	740	rot	20000	0.999472	6.43471e-05	0.100016	0.0
pl_sweep	741	pdav-N	50000	0.998106	-0.000117614	0.0993203	-0.0
pl_sweep	741	mixed	30000	0.999654	-0.000249058	0.0995362	0.0
pl_sweep	741	rot	20000	0.999472	0.000356038	0.0999412	0.0
pl_sweep	742	pdav-N	50000	0.998087	0.000385842	0.0998166	-0.0
pl_sweep	742	mixed	30000	0.999648	-0.000282455	0.100384	0.0
pl_sweep	742	rot	20000	0.999473	-0.000679568	0.0999198	0.0
pl_sweep	743	pdav-N	50000	0.998087	0.000206381	0.0998021	-0.0
pl_sweep	743	mixed	30000	0.999649	0.000225576	0.100301	0.0
pl_sweep	743	rot	20000	0.999472	-1.88876e-06	0.0999969	0.0
pl_sweep	744	pdav-N	50000	0.998087	0.000124675	0.0997988	-0.0
pl_sweep	744	mixed	30000	0.999651	0.000436275	0.0999402	0.0
pl_sweep	744	rot	20000	0.999466	0.000760038	0.1005	0.0
pl_sweep	745	pdav-N	50000	0.998086	0.000433174	0.0998362	-0.0
pl_sweep	745	mixed	30000	0.999652	-0.00056211	0.0998762	0.0
pl_sweep	745	rot	20000	0.999472	-3.71507e-05	0.0999895	0.0
pl_sweep	746	pdav-N	50000	0.998099	-0.000317015	0.0994898	-0.0
pl_sweep	746	mixed	30000	0.999653	-0.000132395	0.0997447	0.0
pl_sweep	746	rot	20000	0.99947	-0.000413305	0.1002	0.0
pl_sweep	747	pdav-N	50000	0.998076	0.000255695	0.100086	-0.0
pl_sweep	747	mixed	30000	0.999652	-0.000289176	0.0998451	0.0
pl_sweep	747	rot	20000	0.999471	-0.000896306	0.100099	0.0
pl_sweep	748	pdav-N	50000	0.998067	-8.81362e-05	0.100328	-0.0
pl_sweep	748	mixed	30000	0.999651	-0.00090191	0.0999531	0.0
pl_sweep	748	rot	20000	0.999463	0.000328725	0.100861	0.0
pl_sweep	749	pdav-N	50000	0.998083	-0.00105901	0.0999068	-0.0
pl_sweep	749	mixed	30000	0.99965	0.000255952	0.100153	0.0
pl_sweep	749	rot	20000	0.999473	-0.000164679	0.0998766	0.0
pl_sweep	750	pdav-N	50000	0.998071	0.000620483	0.100231	-0.0
pl_sweep	750	mixed	30000	0.999653	2.21221e-05	0.0997357	0.0
pl_sweep	750	rot	20000	0.999474	5.23673e-05	0.0997758	0.0
pl_sweep	751	pdav-N	50000	0.998106	0.000458778	0.0993163	-0.0
pl_sweep	751	mixed	30000	0.999653	-0.000541986	0.099688	0.0
pl_sweep	751	rot	20000	0.999481	-0.000181891	0.0990914	0.0
pl_sweep	752	pdav-N	50000	0.998063	-0.000223655	0.100425	-0.0
pl_sweep	752	mixed	30000	0.999649	9.89601e-05	0.100266	0.0
pl_sweep	752	rot	20000	0.999474	0.00133264	0.0998065	0.0
pl_sweep	753	pdav-N	50000	0.998069	2.56025e-05	0.100263	-0.0
pl_sweep	753	mixed	30000	0.999653	0.000504367	0.0997652	0.0
pl_sweep	753	rot	20000	0.999481	-0.000605355	0.0991361	0.0
pl_sweep	754	pdav-N	50000	0.998086	0.000692617	0.0998289	-0.0
pl_sweep	754	mixed	30000	0.999652	-0.00116875	0.099854	0.0
pl_sweep	754	rot	20000	0.999472	0.000141347	0.100008	0.0
pl_sweep	755	pdav-N	50000	0.998087	-0.00014413	0.0998099	-0.0
pl_sweep	755	mixed	30000	0.99965	0.000162727	0.10012	0.0
pl_sweep	755	rot	20000	0.999468	0.000226656	0.100372	0.0
pl_sweep	756	pdav-N	50000	0.998064	0.000743957	0.100389	-0.0
pl_sweep	756	mixed	30000	0.999655	-9.20906e-05	0.0994425	0.0
pl_sweep	756	rot	20000	0.999473	0.00105138	0.0998548	0.0
pl_sweep	757	pdav-N	50000	0.99808	0.000120258	0.0999909	-0.0
pl_sweep	757	mixed	30000	0.99965	-0.000184134	0.100186	0.0
pl_sweep	757	rot	20000	0.99947	-0.000117151	0.100199	0.0
pl_sweep	758	pdav-N	50000	0.998076	-0.000395015	0.100103	-0.0
pl_sweep	758	mixed	30000	0.999653	-0.000728011	0.0996709	0.0
pl_sweep	758	rot	20000	0.999475	0.000149463	0.0996442	0.0
pl_sweep	759	pdav-N	50000	0.998059	-0.00016946	0.100533	-0.0
pl_sweep	759	mixed	30000	0.99965	-0.000179604	0.100196	0.0
pl_sweep	759	rot	20000	0.999475	0.000216867	0.0996647	0.0
pl_sweep	760	pdav-N	50000	0.998094	0.000236974	0.0996246	-0.0
pl_sweep	760	mixed	30000	0.999648	-8.1201e-05	0.100355	0.0
pl_sweep	760	rot	20000	0.999472	0.00193826	0.0999402	0.0
pl_sweep	761	pdav-N	50000	0.998064	-5.17194e-05	0.100397	-0.0
pl_sweep	761	mixed	30000	0.999651	-0.000914681	0.0999533	0.0
pl_sweep	761	rot	20000	0.999472	-0.000448144	0.100018	0.0
pl_sweep	762	pdav-N	50000	0.998074	-0.000199225	0.100143	-0.0
pl_sweep	762	mixed	30000	0.999652	-8.18102e-05	0.0998428	0.0
pl_sweep	762	rot	20000	0.999476	0.000943611	0.0995669	0.0
pl_sweep	763	pdav-N	50000	0.998062	0.000105014	0.10045	-0.0
pl_sweep	763	mixed	30000	0.99965	-0.000822079	0.100109	0.0
pl_sweep	763	rot	20000	0.999471	0.00103988	0.100064	0.0
pl_sweep	764	pdav-N	50000	0.998097	-0.000219872	0.0995555	-0.0
pl_sweep	764	mixed	30000	0.999653	-0.000463414	0.0997449	0.0
pl_sweep	764	rot	20000	0.999472	-0.00111064	0.0999451	0.0
pl_sweep	765	pdav-N	50000	0.998074	-0.000525757	0.100143	-0.0
pl_sweep	765	mixed	30000	0.999647	-0.000756417	0.100535	0.0
pl_sweep	765	rot	20000	0.999468	-0.000152413	0.100339	0.0
pl_sweep	766	pdav-N	50000	0.998096	0.000324332	0.0995812	-0.0
pl_sweep	766	mixed	30000	0.999647	-0.00042106	0.100495	0.0
pl_sweep	766	rot	20000	0.999473	-0.00154195	0.0998575	0.0
pl_sweep	767	pdav-N	50000	0.998057	-2.25621e-05	0.100586	-0.0
pl_sweep	767	mixed	30000	0.999647	0.000452889	0.100628	0.0
pl_sweep	767	rot	20000	0.999473	-0.000338922	0.0998783	0.0
pl_sweep	768	pdav-N	50000	0.99806	0.000571993	0.100504	-0.0
pl_sweep	768	mixed	30000	0.999651	-0.00081458	0.100016	0.0
pl_sweep	768	rot	20000	0.999467	0.00120473	0.100441	0.0
pl_sweep	769	pdav-N	50000	0.998092	0.000474857	0.0996868	-0.0
pl_sweep	769	mixed	30000	0.999654	-0.000569766	0.0995848	0.0
pl_sweep	769	rot	20000	0.999467	0.000559711	0.100488	0.0
pl_sweep	770	pdav-N	50000	0.998083	-9.93763e-05	0.0999168	-0.0
pl_sweep	770	mixed	30000	0.99965	-0.000181081	0.10018	0.0
pl_sweep	770	rot	20000	0.999463	0.00214206	0.10077	0.0
pl_sweep	771	pdav-N	50000	0.998074	7.09081e-05	0.100138	-0.0
pl_sweep	771	mixed	30000	0.999648	-0.00111275	0.100406	0.0
pl_sweep	771	rot	20000	0.999469	0.000441871	0.100222	0.0
pl_sweep	772	pdav-N	50000	0.99809	-4.00741e-05	0.0997369	-0.0
pl_sweep	772	mixed	30000	0.999652	0.000130005	0.0998726	0.0
pl_sweep	772	rot	20000	0.999471	-0.00174098	0.100031	0.0
pl_sweep	773	pdav-N	50000	0.998101	0.000127688	0.0994498	-0.0
pl_sweep	773	mixed	30000	0.999655	-0.000613556	0.0994606	0.0
pl_sweep	773	rot	20000	0.999465	0.00011227	0.100611	0.0
pl_sweep	774	pdav-N	50000	0.998095	0.000663088	0.0995833	-0.0
pl_sweep	774	mixed	30000	0.999653	0.000737071	0.0997441	0.0
pl_sweep	774	rot	20000	0.999478	-0.00107235	0.0994265	0.0
pl_sweep	775	pdav-N	50000	0.998073	0.000330362	0.100177	-0.0
pl_sweep	775	mixed	30000	0.999656	7.39441e-05	0.0993014	0.0
pl_sweep	775	rot	20000	0.99948	-0.000487349	0.0992209	0.0
pl_sweep	776	pdav-N	50000	0.998075	-0.000315136	0.100106	-0.0
pl_sweep	776	mixed	30000	0.999651	-0.000917899	0.100004	0.0
pl_sweep	776	rot	20000	0.999479	0.000962893	0.0993329	0.0
pl_sweep	777	pdav-N	50000	0.998071	6.16797e-05	0.100218	-0.0
pl_sweep	777	mixed	30000	0.999649	6.06007e-05	0.100256	0.0
pl_sweep	777	rot	20000	0.999468	-0.000170927	0.100372	0.0
pl_sweep	778	pdav-N	50000	0.998088	-0.000684904	0.0997712	-0.0
pl_sweep	778	mixed	30000	0.999649	-0.000237277	0.10034	0.0
pl_sweep	778	rot	20000	0.999482	-5.27941e-06	0.0990012	0.0
pl_sweep	779	pdav-N	50000	0.998068	-0.000440263	0.100291	-0.0
pl_sweep	779	mixed	30000	0.999659	3.2269e-05	0.0987968	0.0
pl_sweep	779	rot	20000	0.99947	0.00118853	0.100125	0.0
pl_sweep	780	pdav-N	50000	0.998096	0.000110258	0.0995575	-0.0
pl_sweep	780	mixed	30000	0.999646	-0.000104929	0.100681	0.0
pl_sweep	780	rot	20000	0.999467	0.00088326	0.100478	0.0
pl_sweep	781	pdav-N	50000	0.998082	0.000319336	0.0999391	-0.0
pl_sweep	781	mixed	30000	0.999651	0.000713727	0.0999716	0.0
pl_sweep	781	rot	20000	0.999483	-0.0015901	0.0989188	0.0
pl_sweep	782	pdav-N	50000	0.998081	-0.000459178	0.0999742	-0.0
pl_sweep	782	mixed	30000	0.999652	0.000411111	0.0998794	0.0
pl_sweep	782	rot	20000	0.999485	-0.000244966	0.0987611	0.0
pl_sweep	783	pdav-N	50000	0.998069	5.39292e-05	0.100269	-0.0
pl_sweep	783	mixed	30000	0.999644	-0.000637171	0.101011	0.0
pl_sweep	783	rot	20000	0.999467	0.00168801	0.100459	0.0
pl_sweep	784	pdav-N	50000	0.998076	7.29911e-06	0.100097	-0.0
pl_sweep	784	mixed	30000	0.99965	0.000333812	0.100153	0.0
pl_sweep	784	rot	20000	0.999473	-0.000318263	0.0998294	0.0
pl_sweep	785	pdav-N	50000	0.998097	0.000390707	0.099543	-0.0
pl_sweep	785	mixed	30000	0.999654	0.00108379	0.0995813	0.0
pl_sweep	785	rot	20000	0.999475	-0.000794358	0.0997086	0.0
pl_sweep	786	pdav-N	50000	0.998072	-0.000341063	0.100205	-0.0
pl_sweep	786	mixed	30000	0.999645	0.000434311	0.100829	0.0
pl_sweep	786	rot	20000	0.999481	0.000514039	0.0990947	0.0
pl_sweep	787	pdav-N	50000	0.998087	0.000721897	0.099802	-0.0
pl_sweep	787	mixed	30000	0.999655	-0.000692035	0.0994527	0.0
pl_sweep	787	rot	20000	0.999466	-0.000599023	0.100583	0.0
pl_sweep	788	pdav-N	50000	0.998082	-0.000251816	0.0999275	-0.0
pl_sweep	788	mixed	30000	0.999651	0.000863837	0.0999853	0.0
pl_sweep	788	rot	20000	0.999475	0.000158598	0.0996853	0.0
pl_sweep	789	pdav-N	50000	0.99813	-0.00036107	0.0986839	-0.0
pl_sweep	789	mixed	30000	0.999655	-0.000202016	0.099355	0.0
pl_sweep	789	rot	20000	0.999478	0.000280381	0.0993681	0.0
pl_sweep	790	pdav-N	50000	0.998094	-0.000219405	0.0996329	-0.0
pl_sweep	790	mixed	30000	0.999653	-2.31888e-05	0.0997597	0.0
pl_sweep	790	rot	20000	0.999467	-0.000534439	0.100454	0.0
pl_sweep	791	pdav-N	50000	0.998077	-0.000280002	0.10006	-0.0
pl_sweep	791	mixed	30000	0.999649	-0.000823085	0.100251	0.0
pl_sweep	791	rot	20000	0.99947	0.000232896	0.100195	0.0
pl_sweep	792	pdav-N	50000	0.998068	-3.91321e-05	0.100296	-0.0
pl_sweep	792	mixed	30000	0.999654	0.000694556	0.0995562	0.0
pl_sweep	792	rot	20000	0.999465	-0.000886404	0.100611	0.0
pl_sweep	793	pdav-N	50000	0.998099	6.35076e-05	0.0994909	-0.0
pl_sweep	793	mixed	30000	0.999651	5.16523e-05	0.10001	0.0
pl_sweep	793	rot	20000	0.999459	0.000622418	0.101185	0.0
pl_sweep	794	pdav-N	50000	0.998086	0.000411202	0.0998319	-0.0
pl_sweep	794	mixed	30000	0.999652	-0.000368092	0.0998519	0.0
pl_sweep	794	rot	20000	0.999471	0.000394051	0.100042	0.0
pl_sweep	795	pdav-N	50000	0.998083	-0.00155879	0.0999083	-0.0
pl_sweep	795	mixed	30000	0.999651	0.00054761	0.100041	0.0
pl_sweep	795	rot	20000	0.999475	-0.000239566	0.0996542	0.0
pl_sweep	796	pdav-N	50000	0.998073	-0.000186602	0.100183	-0.0
pl_sweep	796	mixed	30000	0.999648	-0.00059243	0.100378	0.0
pl_sweep	796	rot	20000	0.999475	0.00117283	0.0996324	0.0
pl_sweep	797	pdav-N	50000	0.998088	-0.000570749	0.0997842	-0.0
pl_sweep	797	mixed	30000	0.999649	0.000226808	0.100209	0.0
pl_sweep	797	rot	20000	0.999468	0.000261108	0.100357	0.0
pl_sweep	798	pdav-N	50000	0.998094	-8.89314e-05	0.0996233	-0.0
pl_sweep	798	mixed	30000	0.999645	-0.000433951	0.100889	0.0
pl_sweep	798	rot	20000	0.999468	-0.00154093	0.100349	0.0
pl_sweep	799	pdav-N	50000	0.998075	-0.000123185	0.100117	-0.0
pl_sweep	799	mixed	30000	0.999654	-0.000645603	0.099562	0.0
pl_sweep	799	rot	20000	0.999475	0.000896108	0.0996363	0.0
pl_sweep	800	pdav-N	50000	0.998082	0.000289514	0.0999277	-0.0
pl_sweep	800	mixed	30000	0.999649	0.00137092	0.100278	0.0
pl_sweep	800	rot	20000	0.999462	0.000567139	0.100912	0.0
pl_sweep	801	pdav-N	50000	0.998088	0.000501496	0.0997696	-0.0
pl_sweep	801	mixed	30000	0.999653	-0.000463169	0.0997501	0.0
pl_sweep	801	rot	20000	0.999472	-0.000695784	0.0999241	0.0
pl_sweep	802	pdav-N	50000	0.998074	-0.000364329	0.10013	-0.0
pl_sweep	802	mixed	30000	0.999648	-0.000402752	0.100389	0.0
pl_sweep	802	rot	20000	0.999476	0.000800972	0.0995611	0.0
pl_sweep	803	pdav-N	50000	0.998091	-0.000306535	0.0996933	-0.0
pl_sweep	803	mixed	30000	0.999652	0.000266444	0.0999058	0.0
pl_sweep	803	rot	20000	0.999463	0.000332676	0.100862	0.0
pl_sweep	804	pdav-N	50000	0.998087	0.000594333	0.0998127	-0.0
pl_sweep	804	mixed	30000	0.999651	0.000242176	0.0999525	0.0
pl_sweep	804	rot	20000	0.999464	0.000152523	0.100695	0.0
pl_sweep	805	pdav-N	50000	0.99805	-0.000367418	0.100755	-0.0
pl_sweep	805	mixed	30000	0.999646	0.000396277	0.100761	0.0
pl_sweep	805	rot	20000	0.999476	-0.00167955	0.0995785	0.0
pl_sweep	806	pdav-N	50000	0.998067	5.40634e-05	0.100324	-0.0
pl_sweep	806	mixed	30000	0.999652	-0.000220472	0.0998299	0.0
pl_sweep	806	rot	20000	0.999484	-0.000169194	0.0988559	0.0
pl_sweep	807	pdav-N	50000	0.99808	0.000132119	0.0999996	-0.0
pl_sweep	807	mixed	30000	0.999651	0.000583004	0.100036	0.0
pl_sweep	807	rot	20000	0.999481	-0.000247081	0.0990985	0.0
pl_sweep	808	pdav-N	50000	0.998095	0.000519527	0.0995978	-0.0
pl_sweep	808	mixed	30000	0.999655	-0.000591743	0.0994321	0.0
pl_sweep	808	rot	20000	0.99948	1.32054e-05	0.0991681	0.0
pl_sweep	809	pdav-N	50000	0.99808	0.00103564	0.0999771	-0.0
pl_sweep	809	mixed	30000	0.999653	0.000164651	0.0996806	0.0
pl_sweep	809	rot	20000	0.999477	-0.000388064	0.09951	0.0
pl_sweep	810	pdav-N	50000	0.99809	-0.000248925	0.0997277	-0.0
pl_sweep	810	mixed	30000	0.999653	0.000646054	0.099736	0.0
pl_sweep	810	rot	20000	0.999472	-0.000614267	0.0999644	0.0
pl_sweep	811	pdav-N	50000	0.998079	3.76553e-06	0.100019	-0.0
pl_sweep	811	mixed	30000	0.999648	-0.000615838	0.100417	0.0
pl_sweep	811	rot	20000	0.999478	0.000877368	0.0993927	0.0
pl_sweep	812	pdav-N	50000	0.998083	-0.000646217	0.0999147	-0.0
pl_sweep	812	mixed	30000	0.999649	0.000625013	0.100214	0.0
pl_sweep	812	rot	20000	0.999471	0.000986188	0.10002	0.0
pl_sweep	813	pdav-N	50000	0.998108	-9.4066e-05	0.0992603	-0.0
pl_sweep	813	mixed	30000	0.999648	0.000691456	0.100355	0.0
pl_sweep	813	rot	20000	0.999463	-0.00066542	0.100789	0.0
pl_sweep	814	pdav-N	50000	0.998083	-1.06306e-05	0.0999089	-0.0
pl_sweep	814	mixed	30000	0.999652	0.000119439	0.0998675	0.0
pl_sweep	814	rot	20000	0.999468	-0.000635894	0.100386	0.0
pl_sweep	815	pdav-N	50000	0.998077	-0.000465348	0.100077	-0.0
pl_sweep	815	mixed	30000	0.999653	0.000401836	0.0997286	0.0
pl_sweep	815	rot	20000	0.999463	5.36578e-05	0.100816	0.0
pl_sweep	816	pdav-N	50000	0.998095	0.000365206	0.0995977	-0.0
pl_sweep	816	mixed	30000	0.999654	9.7457e-05	0.0994992	0.0
pl_sweep	816	rot	20000	0.999467	0.00179721	0.100463	0.0
pl_sweep	817	pdav-N	50000	0.998066	0.000737398	0.10036	-0.0
pl_sweep	817	mixed	30000	0.999651	-0.000728896	0.100018	0.0
pl_sweep	817	rot	20000	0.999465	-0.000693213	0.100641	0.0
pl_sweep	818	pdav-N	50000	0.998082	3.60935e-05	0.0999467	-0.0
pl_sweep	818	mixed	30000	0.999649	-0.000186129	0.100231	0.0
pl_sweep	818	rot	20000	0.999468	0.00175738	0.100373	0.0
pl_sweep	819	pdav-N	50000	0.998069	-0.000373485	0.100264	-0.0
pl_sweep	819	mixed	30000	0.999651	-0.000266438	0.100052	0.0
pl_sweep	819	rot	20000	0.999477	-4.61389e-05	0.0995013	0.0
pl_sweep	820	pdav-N	50000	0.998083	-0.000249636	0.0999112	-0.0
pl_sweep	820	mixed	30000	0.999657	3.5436e-05	0.0990872	0.0
pl_sweep	820	rot	20000	0.99947	0.000311911	0.100172	0.0
pl_sweep	821	pdav-N	50000	0.99808	-0.000792411	0.0999825	-0.0
pl_sweep	821	mixed	30000	0.999647	-0.000166237	0.10059	0.0
pl_sweep	821	rot	20000	0.999475	-0.000398626	0.0997118	0.0
pl_sweep	822	pdav-N	50000	0.998065	-0.000381845	0.100372	-0.0
pl_sweep	822	mixed	30000	0.999652	-0.000146972	0.0998844	0.0
pl_sweep	822	rot	20000	0.999474	-0.00112234	0.0997394	0.0
pl_sweep	823	pdav-N	50000	0.998092	-0.000206937	0.0996622	-0.0
pl_sweep	823	mixed	30000	0.999651	0.000469315	0.100021	0.0
pl_sweep	823	rot	20000	0.999469	-0.000484353	0.100217	0.0
pl_sweep	824	pdav-N	50000	0.998073	1.96309e-05	0.100179	-0.0
pl_sweep	824	mixed	30000	0.999656	0.000487573	0.0992506	0.0
pl_sweep	824	rot	20000	0.999467	0.000212472	0.100478	0.0
pl_sweep	825	pdav-N	50000	0.998069	-0.00100314	0.100259	-0.0
pl_sweep	825	mixed	30000	0.999652	0.000788235	0.0997973	0.0
pl_sweep	825	rot	20000	0.999473	3.3706e-05	0.0999169	0.0
pl_sweep	826	pdav-N	50000	0.998071	-0.000229315	0.100223	-0.0
pl_sweep	826	mixed	30000	0.999648	0.000952057	0.100442	0.0
pl_sweep	826	rot	20000	0.999471	6.52166e-05	0.100066	0.0
pl_sweep	827	pdav-N	50000	0.998065	-0.000602449	0.100369	-0.0
pl_sweep	827	mixed	30000	0.99965	-0.000367528	0.100168	0.0
pl_sweep	827	rot	20000	0.999474	0.000223088	0.0997771	0.0
pl_sweep	828	pdav-N	50000	0.998093	6.93629e-05	0.0996384	-0.0
pl_sweep	828	mixed	30000	0.99965	0.000439717	0.100141	0.0
pl_sweep	828	rot	20000	0.999466	-9.56752e-05	0.100542	0.0
pl_sweep	829	pdav-N	50000	0.998084	0.000254589	0.0998956	-0.0
pl_sweep	829	mixed	30000	0.999649	0.000157073	0.100256	0.0
pl_sweep	829	rot	20000	0.999459	2.89554e-06	0.101156	0.0
pl_sweep	830	pdav-N	50000	0.998078	0.000474365	0.100048	-0.0
pl_sweep	830	mixed	30000	0.999648	0.000124093	0.100441	0.0
pl_sweep	830	rot	20000	0.999472	-9.75243e-05	0.0999987	0.0
pl_sweep	831	pdav-N	50000	0.998088	-0.000171777	0.099772	-0.0
pl_sweep	831	mixed	30000	0.999648	-0.000367949	0.100477	0.0
pl_sweep	831	rot	20000	0.999477	0.000560593	0.0994585	0.0
pl_sweep	832	pdav-N	50000	0.998086	3.85117e-05	0.0998228	-0.0
pl_sweep	832	mixed	30000	0.999655	-0.000125621	0.0994657	0.0
pl_sweep	832	rot	20000	0.999469	-0.000185992	0.100263	0.0
pl_sweep	833	pdav-N	50000	0.998089	-0.000479529	0.0997463	-0.0
pl_sweep	833	mixed	30000	0.999653	0.000250109	0.0997288	0.0
pl_sweep	833	rot	20000	0.999469	0.000103899	0.100218	0.0
pl_sweep	834	pdav-N	50000	0.998074	0.000326853	0.100132	-0.0
pl_sweep	834	mixed	30000	0.999647	-0.000541246	0.100563	0.0
pl_sweep	834	rot	20000	0.999465	0.000412934	0.100592	0.0
pl_sweep	835	pdav-N	50000	0.998076	0.000459275	0.100085	-0.0
pl_sweep	835	mixed	30000	0.999647	0.000363286	0.100565	0.0
pl_sweep	835	rot	20000	0.999472	-0.00135611	0.0999349	0.0
pl_sweep	836	pdav-N	50000	0.998061	-1.78189e-05	0.100492	-0.0
pl_sweep	836	mixed	30000	0.999648	-0.000212673	0.100438	0.0
pl_sweep	836	rot	20000	0.999472	-8.93802e-05	0.099968	0.0
pl_sweep	837	pdav-N	50000	0.998072	0.000647498	0.100197	-0.0
pl_sweep	837	mixed	30000	0.999652	0.000358768	0.0998991	0.0
pl_sweep	837	rot	20000	0.999488	-0.000671717	0.0984688	0.0
pl_sweep	838	pdav-N	50000	0.998083	-0.00013075	0.0999033	-0.0
pl_sweep	838	mixed	30000	0.99965	0.000566914	0.100098	0.0
pl_sweep	838	rot	20000	0.999473	0.000919701	0.0998342	0.0
pl_sweep	839	pdav-N	50000	0.998069	0.000856215	0.100273	-0.0
pl_sweep	839	mixed	30000	0.999651	-0.000197892	0.100065	0.0
pl_sweep	839	rot	20000	0.999476	-0.000130423	0.0996285	0.0
pl_sweep	840	pdav-N	50000	0.998069	0.000566288	0.10027	-0.0
pl_sweep	840	mixed	30000	0.999649	-0.000214682	0.100218	0.0
pl_sweep	840	rot	20000	0.999469	0.000386497	0.100245	0.0
pl_sweep	841	pdav-N	50000	0.998072	-0.000159176	0.100188	-0.0
pl_sweep	841	mixed	30000	0.999643	0.000532586	0.101104	0.0
pl_sweep	841	rot	20000	0.999472	0.000768397	0.0999458	0.0
pl_sweep	842	pdav-N	50000	0.998095	0.000361687	0.0996042	-0.0
pl_sweep	842	mixed	30000	0.999654	-4.14913e-05	0.0996066	0.0
pl_sweep	842	rot	20000	0.999473	-0.00036967	0.0998755	0.0
pl_sweep	843	pdav-N	50000	0.99808	0.0001862	0.0999943	-0.0
pl_sweep	843	mixed	30000	0.99965	0.000356552	0.100181	0.0
pl_sweep	843	rot	20000	0.999466	0.000179439	0.100571	0.0
pl_sweep	844	pdav-N	50000	0.99808	-8.64414e-05	0.0999916	-0.0
pl_sweep	844	mixed	30000	0.99965	0.000861393	0.100157	0.0
pl_sweep	844	rot	20000	0.999477	0.000917709	0.0994558	0.0
pl_sweep	845	pdav-N	50000	0.998096	-7.4821e-05	0.0995792	-0.0
pl_sweep	845	mixed	30000	0.99965	-0.000248537	0.100143	0.0
pl_sweep	845	rot	20000	0.999469	-0.000534394	0.100244	0.0
pl_sweep	846	pdav-N	50000	0.998072	-2.1372e-05	0.100197	-0.0
pl_sweep	846	mixed	30000	0.999651	-0.000112263	0.100032	0.0
pl_sweep	846	rot	20000	0.999464	-0.000575104	0.100771	0.0
pl_sweep	847	pdav-N	50000	0.998072	-0.000867532	0.100199	-0.0
pl_sweep	847	mixed	30000	0.999652	-0.000308964	0.0998054	0.0
pl_sweep	847	rot	20000	0.999477	5.60931e-05	0.0995341	0.0
pl_sweep	848	pdav-N	50000	0.998083	0.000580744	0.0999206	-0.0
pl_sweep	848	mixed	30000	0.99965	0.000513193	0.100168	0.0
pl_sweep	848	rot	20000	0.999474	-0.000936657	0.0998222	0.0
pl_sweep	849	pdav-N	50000	0.998083	0.000396554	0.0999059	-0.0
pl_sweep	849	mixed	30000	0.999652	-0.000415438	0.0998109	0.0
pl_sweep	849	rot	20000	0.99947	-0.00185268	0.100127	0.0
pl_sweep	850	pdav-N	50000	0.998099	0.000156629	0.0995023	-0.0
pl_sweep	850	mixed	30000	0.999647	-0.000141257	0.100525	0.0
pl_sweep	850	rot	20000	0.999485	-1.21022e-05	0.0987431	0.0
pl_sweep	851	pdav-N	50000	0.99807	0.000493835	0.100249	-0.0
pl_sweep	851	mixed	30000	0.99965	0.00112234	0.10012	0.0
pl_sweep	851	rot	20000	0.999464	0.000875904	0.100745	0.0
pl_sweep	852	pdav-N	50000	0.998086	-0.000347897	0.0998326	-0.0
pl_sweep	852	mixed	30000	0.999649	-0.000770264	0.100292	0.0
pl_sweep	852	rot	20000	0.999479	0.00126775	0.0993281	0.0
pl_sweep	853	pdav-N	50000	0.998111	-8.50912e-05	0.0991854	-0.0
pl_sweep	853	mixed	30000	0.999652	-0.00116506	0.0997996	0.0
pl_sweep	853	rot	20000	0.999478	-0.000595859	0.0994062	0.0
pl_sweep	854	pdav-N	50000	0.998076	6.7532e-05	0.100081	-0.0
pl_sweep	854	mixed	30000	0.999653	-0.000228078	0.0997061	0.0
pl_sweep	854	rot	20000	0.999467	-0.000699927	0.100487	0.0
pl_sweep	855	pdav-N	50000	0.998081	0.000802877	0.0999507	-0.0
pl_sweep	855	mixed	30000	0.999656	-0.000387032	0.099275	0.0
pl_sweep	855	rot	20000	0.999476	0.000733492	0.0996021	0.0
pl_sweep	856	pdav-N	50000	0.998093	0.000306383	0.0996446	-0.0
pl_sweep	856	mixed	30000	0.99965	0.000311822	0.100155	0.0
pl_sweep	856	rot	20000	0.999483	0.000322298	0.098925	0.0
pl_sweep	857	pdav-N	50000	0.998055	-0.000330071	0.100631	-0.0
pl_sweep	857	mixed	30000	0.99965	-8.12687e-05	0.100117	0.0
pl_sweep	857	rot	20000	0.999474	0.00148052	0.0997684	0.0
pl_sweep	858	pdav-N	50000	0.998084	6.29859e-05	0.0998816	-0.0
